battery_id,canonical_battery_id,source,dataset_name,source_battery_id,cycle_number,timestamp,ambient_temperature,source_type,voltage_mean,voltage_std,voltage_min,voltage_max,current_mean,current_std,current_load_mean,temperature_mean,temperature_std,temperature_rise_rate,internal_resistance,capacity,initial_capacity,capacity_ratio,eol_cycle,RUL,health_score,status
kaggle::kaggle_demo::KAGGLE_000,kaggle::kaggle_demo::KAGGLE_000,kaggle,kaggle_demo,KAGGLE_000,75,2026-01-01T00:15:00,29.014,kaggle_cycle,3.7173,0.0583,3.4895,4.1403,-1.758,0.1215,-1.6713,25.5964,1.331,0.2279,0.02748,1.71807,2.03774,0.8431252269671303,80,5,84.31252269671303,warning
kaggle::kaggle_demo::KAGGLE_000,kaggle::kaggle_demo::KAGGLE_000,kaggle,kaggle_demo,KAGGLE_000,76,2026-01-01T00:16:00,26.722,kaggle_cycle,3.6853,0.0663,3.4827,4.1058,-1.8517,0.1307,-1.6803,23.0337,1.4851,1.0426,0.02167,1.72588,2.03774,0.8469579043450097,80,4,84.69579043450098,warning
kaggle::kaggle_demo::KAGGLE_000,kaggle::kaggle_demo::KAGGLE_000,kaggle,kaggle_demo,KAGGLE_000,77,2026-01-01T00:17:00,20.198,kaggle_cycle,3.6781,0.0684,3.4358,4.079,-1.7818,0.1121,-1.6782,23.937,1.4975,0.5267,0.01921,1.69499,2.03774,0.831798953742872,80,3,83.1798953742872,warning
kaggle::kaggle_demo::KAGGLE_000,kaggle::kaggle_demo::KAGGLE_000,kaggle,kaggle_demo,KAGGLE_000,78,2026-01-01T00:18:00,27.07,kaggle_cycle,3.6709,0.0539,3.4821,4.1096,-1.7408,0.1228,-1.7006,25.2071,1.5639,0.7091,0.02524,1.73209,2.03774,0.8500053981371519,80,2,85.00053981371519,good
kaggle::kaggle_demo::KAGGLE_000,kaggle::kaggle_demo::KAGGLE_000,kaggle,kaggle_demo,KAGGLE_000,79,2026-01-01T00:19:00,20.654,kaggle_cycle,3.6628,0.0513,3.426,4.127,-1.8435,0.1209,-1.6718,23.7674,1.5712,1.0928,0.02539,1.70786,2.03774,0.8381147742106452,80,1,83.81147742106452,warning
kaggle::kaggle_demo::KAGGLE_000,kaggle::kaggle_demo::KAGGLE_000,kaggle,kaggle_demo,KAGGLE_000,80,2026-01-01T00:20:00,22.529,kaggle_cycle,3.706,0.0591,3.4938,4.1341,-1.7291,0.1021,-1.6561,24.7302,1.698,0.4466,0.0252,1.70207,2.03774,0.8352733911097588,80,0,83.52733911097589,warning
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,1,2026-01-01T00:01:00,28.838,kaggle_cycle,3.6725,0.0556,3.442,4.1149,-1.8792,0.1078,-1.7418,25.2873,1.3101,0.8637,0.02967,2.05263,2.05263,1.0,80,79,100.0,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,2,2026-01-01T00:02:00,20.744,kaggle_cycle,3.675,0.0533,3.4311,4.1326,-1.8645,0.1192,-1.6692,25.3701,1.5505,0.5009,0.01876,2.02964,2.05263,0.9887997349741551,80,78,98.8799734974155,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,3,2026-01-01T00:03:00,22.384,kaggle_cycle,3.6841,0.0511,3.4334,4.1494,-1.729,0.131,-1.688,26.0564,1.5501,0.721,0.01628,2.00781,2.05263,0.9781645985881527,80,77,97.81645985881528,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,4,2026-01-01T00:04:00,20.333,kaggle_cycle,3.6813,0.067,3.4065,4.0828,-1.7329,0.1177,-1.7199,25.5047,1.3263,0.8098,0.02339,2.00211,2.05263,0.9753876733751333,80,76,97.53876733751333,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,5,2026-01-01T00:05:00,23.815,kaggle_cycle,3.6596,0.065,3.4233,4.13,-1.7744,0.1004,-1.7116,26.1807,1.652,0.7573,0.02009,2.01329,2.05263,0.9808343442315468,80,75,98.08343442315469,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,6,2026-01-01T00:06:00,27.829,kaggle_cycle,3.6954,0.0566,3.4192,4.0803,-1.7848,0.1027,-1.6711,23.7745,1.5293,0.7736,0.01884,2.04899,2.05263,0.9982266653025629,80,74,99.82266653025629,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,7,2026-01-01T00:07:00,27.246,kaggle_cycle,3.6945,0.0549,3.4797,4.076,-1.8301,0.1174,-1.654,26.0175,1.4245,0.9967,0.02663,2.01514,2.05263,0.9817356269761233,80,73,98.17356269761233,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,8,2026-01-01T00:08:00,23.087,kaggle_cycle,3.6843,0.0574,3.4008,4.1286,-1.7715,0.1023,-1.6993,26.3407,1.6435,0.5799,0.01793,1.99587,2.05263,0.97234767103667,80,72,97.234767103667,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,9,2026-01-01T00:09:00,29.085,kaggle_cycle,3.7285,0.0568,3.4668,4.1395,-1.7229,0.124,-1.7169,25.3136,1.6852,0.7545,0.02128,1.99619,2.05263,0.9725035685924885,80,71,97.25035685924885,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,10,2026-01-01T00:10:00,24.543,kaggle_cycle,3.7289,0.0508,3.4219,4.0704,-1.8443,0.1092,-1.6876,23.9561,1.5938,1.0573,0.01997,1.99106,2.05263,0.9700043359007712,80,70,97.00043359007712,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,11,2026-01-01T00:11:00,22.053,kaggle_cycle,3.6684,0.0698,3.4363,4.0774,-1.8752,0.1046,-1.7209,23.7776,1.5343,0.889,0.01566,2.02289,2.05263,0.9855112709061057,80,69,98.55112709061056,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,12,2026-01-01T00:12:00,21.978,kaggle_cycle,3.6674,0.0677,3.4719,4.104,-1.7913,0.1071,-1.7479,26.3715,1.6643,0.2189,0.02516,1.97742,2.05263,0.9633592025840019,80,68,96.3359202584002,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,13,2026-01-01T00:13:00,27.874,kaggle_cycle,3.6611,0.0687,3.4305,4.094,-1.7505,0.1264,-1.6559,26.9084,1.6991,0.9935,0.02818,1.99554,2.05263,0.972186901682232,80,67,97.2186901682232,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,14,2026-01-01T00:14:00,21.444,kaggle_cycle,3.7424,0.0659,3.4192,4.1078,-1.8201,0.124,-1.6523,23.9782,1.3185,0.7544,0.01784,1.9739,2.05263,0.9616443294699969,80,66,96.1644329469997,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,15,2026-01-01T00:15:00,27.896,kaggle_cycle,3.6828,0.0511,3.4796,4.1573,-1.7438,0.1387,-1.6614,23.837,1.3326,0.6236,0.02495,1.99928,2.05263,0.9740089543658622,80,65,97.40089543658623,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,16,2026-01-01T00:16:00,25.086,kaggle_cycle,3.7251,0.0629,3.4509,4.1199,-1.8057,0.1129,-1.7126,25.778,1.5863,0.6453,0.01903,1.96822,2.05263,0.9588771478542163,80,64,95.88771478542164,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,17,2026-01-01T00:17:00,29.212,kaggle_cycle,3.7084,0.0507,3.422,4.0903,-1.7419,0.1158,-1.7194,26.5548,1.5285,1.0419,0.02061,1.98556,2.05263,0.9673248466601384,80,63,96.73248466601385,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,18,2026-01-01T00:18:00,21.343,kaggle_cycle,3.6584,0.0589,3.4352,4.1284,-1.8056,0.1248,-1.7074,24.8702,1.4636,0.9241,0.01976,1.99172,2.05263,0.970325874609647,80,62,97.0325874609647,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,19,2026-01-01T00:19:00,21.796,kaggle_cycle,3.6734,0.0629,3.4359,4.0782,-1.7452,0.1205,-1.6856,26.1435,1.6706,0.2886,0.01607,1.97882,2.05263,0.9640412543907084,80,61,96.40412543907084,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,20,2026-01-01T00:20:00,22.003,kaggle_cycle,3.6697,0.0566,3.4303,4.1516,-1.7706,0.111,-1.6794,26.992,1.6994,0.8771,0.0261,1.95537,2.05263,0.9526168866283743,80,60,95.26168866283743,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,21,2026-01-01T00:21:00,20.085,kaggle_cycle,3.6799,0.0664,3.4783,4.1104,-1.8151,0.1232,-1.6845,24.888,1.5051,0.885,0.01724,2.00501,2.05263,0.9768004949747396,80,59,97.68004949747396,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,22,2026-01-01T00:22:00,22.269,kaggle_cycle,3.7249,0.0595,3.4516,4.1486,-1.7588,0.1289,-1.7039,26.1677,1.4252,0.3691,0.02655,1.97132,2.05263,0.9603874054262092,80,58,96.03874054262091,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,23,2026-01-01T00:23:00,22.096,kaggle_cycle,3.695,0.0612,3.4375,4.1278,-1.8595,0.1377,-1.749,26.2416,1.6337,0.5058,0.02129,1.98655,2.05263,0.9678071547234522,80,57,96.78071547234522,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,24,2026-01-01T00:24:00,24.034,kaggle_cycle,3.7279,0.0608,3.4326,4.0723,-1.7543,0.1369,-1.7346,26.8106,1.4321,0.7669,0.02405,1.98303,2.05263,0.9660922816094474,80,56,96.60922816094474,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,25,2026-01-01T00:25:00,28.669,kaggle_cycle,3.748,0.0541,3.4391,4.1234,-1.8499,0.1043,-1.693,24.8061,1.6579,0.2839,0.01656,1.97557,2.05263,0.9624579198394254,80,55,96.24579198394254,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,26,2026-01-01T00:26:00,20.321,kaggle_cycle,3.7189,0.0598,3.4187,4.0769,-1.7259,0.1114,-1.7267,25.6383,1.328,0.2517,0.02278,1.96949,2.05263,0.9594958662788714,80,54,95.94958662788714,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,27,2026-01-01T00:27:00,28.597,kaggle_cycle,3.6911,0.0531,3.4111,4.1236,-1.8035,0.1028,-1.6545,26.4628,1.352,0.3851,0.02148,1.94384,2.05263,0.9469997028202841,80,53,94.69997028202842,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,28,2026-01-01T00:28:00,24.748,kaggle_cycle,3.7104,0.0688,3.4587,4.1202,-1.7704,0.111,-1.7493,23.5708,1.3256,0.5593,0.02711,1.97334,2.05263,0.9613715087473144,80,52,96.13715087473143,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,29,2026-01-01T00:29:00,29.103,kaggle_cycle,3.7379,0.0592,3.4576,4.1437,-1.8339,0.1352,-1.7044,25.8013,1.5847,0.4677,0.0242,1.95954,2.05263,0.9546484266526358,80,51,95.46484266526359,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,30,2026-01-01T00:30:00,21.751,kaggle_cycle,3.6749,0.068,3.4733,4.1158,-1.7343,0.1073,-1.6931,24.5742,1.6783,0.4157,0.02806,1.97382,2.05263,0.9616053550810423,80,50,96.16053550810423,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,31,2026-01-01T00:31:00,26.281,kaggle_cycle,3.6792,0.0683,3.4698,4.1422,-1.8452,0.1197,-1.6508,25.2113,1.6981,0.2689,0.01658,1.93888,2.05263,0.9445832907050953,80,49,94.45832907050954,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,32,2026-01-01T00:32:00,23.26,kaggle_cycle,3.6951,0.0551,3.4506,4.1162,-1.8683,0.1278,-1.675,24.5246,1.5984,0.9702,0.02095,1.96569,2.05263,0.9576445828035252,80,48,95.76445828035251,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,33,2026-01-01T00:33:00,21.147,kaggle_cycle,3.7417,0.0565,3.4749,4.1185,-1.8691,0.1219,-1.7258,26.8001,1.3561,0.9384,0.02762,1.91759,2.05263,0.9342112314445369,80,47,93.42112314445369,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,34,2026-01-01T00:34:00,20.181,kaggle_cycle,3.6601,0.0559,3.4535,4.1091,-1.8676,0.1305,-1.6823,23.614,1.4432,0.395,0.01552,1.92442,2.05263,0.9375386699015409,80,46,93.7538669901541,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,35,2026-01-01T00:35:00,22.162,kaggle_cycle,3.7197,0.0667,3.4812,4.1341,-1.7654,0.1359,-1.7109,24.2333,1.321,0.2042,0.02659,1.95194,2.05263,0.9509458597019432,80,45,95.09458597019432,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,36,2026-01-01T00:36:00,29.288,kaggle_cycle,3.6875,0.0548,3.4091,4.1122,-1.7217,0.1135,-1.7308,25.6758,1.3882,0.9941,0.02695,1.95472,2.05263,0.9523002197181176,80,44,95.23002197181177,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,37,2026-01-01T00:37:00,21.679,kaggle_cycle,3.6667,0.0583,3.4108,4.1027,-1.7901,0.1076,-1.7293,25.1668,1.6756,0.3087,0.01821,1.95578,2.05263,0.9528166303717669,80,43,95.28166303717668,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,38,2026-01-01T00:38:00,21.736,kaggle_cycle,3.6902,0.0563,3.4389,4.1159,-1.8694,0.1326,-1.685,24.4759,1.3269,0.3967,0.01952,1.92461,2.05263,0.9376312340753081,80,42,93.76312340753081,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,39,2026-01-01T00:39:00,29.831,kaggle_cycle,3.6602,0.0607,3.4991,4.155,-1.8526,0.1384,-1.69,26.9257,1.5785,0.8101,0.02959,1.93642,2.05263,0.9433848282447396,80,41,94.33848282447396,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,40,2026-01-01T00:40:00,23.32,kaggle_cycle,3.7135,0.0677,3.4318,4.1552,-1.8029,0.1134,-1.6891,25.3401,1.4529,0.7765,0.01849,1.93938,2.05263,0.944826880636062,80,40,94.4826880636062,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,41,2026-01-01T00:41:00,29.884,kaggle_cycle,3.6733,0.0623,3.4897,4.1009,-1.7619,0.1303,-1.688,23.2397,1.4498,0.467,0.01728,1.93028,2.05263,0.9403935438924695,80,39,94.03935438924695,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,42,2026-01-01T00:42:00,20.379,kaggle_cycle,3.7423,0.062,3.4946,4.1439,-1.8274,0.1111,-1.6856,26.042,1.5083,1.0798,0.02472,1.90458,2.05263,0.9278730214407857,80,38,92.78730214407857,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,43,2026-01-01T00:43:00,20.237,kaggle_cycle,3.7347,0.0566,3.4242,4.1239,-1.7349,0.1266,-1.7252,25.7494,1.5878,0.7473,0.02072,1.9069,2.05263,0.9290032787204707,80,37,92.90032787204707,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,44,2026-01-01T00:44:00,24.424,kaggle_cycle,3.6506,0.0674,3.407,4.0892,-1.7785,0.1057,-1.7296,23.367,1.5371,0.9481,0.02898,1.90618,2.05263,0.9286525092198789,80,36,92.86525092198788,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,45,2026-01-01T00:45:00,20.782,kaggle_cycle,3.7225,0.0562,3.4722,4.0945,-1.8518,0.11,-1.7215,24.7931,1.5542,0.4447,0.02672,1.89835,2.05263,0.9248378909009416,80,35,92.48378909009416,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,46,2026-01-01T00:46:00,29.726,kaggle_cycle,3.6898,0.0534,3.4441,4.1205,-1.7624,0.1304,-1.668,26.1742,1.3079,0.5433,0.02781,1.88627,2.05263,0.9189527581687882,80,34,91.89527581687882,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,47,2026-01-01T00:47:00,29.215,kaggle_cycle,3.7095,0.0531,3.4727,4.0957,-1.8058,0.1181,-1.7125,25.4241,1.3288,0.323,0.02204,1.9243,2.05263,0.9374802083181089,80,33,93.74802083181089,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,48,2026-01-01T00:48:00,21.896,kaggle_cycle,3.6513,0.06,3.4725,4.1191,-1.7319,0.1376,-1.653,24.4926,1.4958,0.7769,0.02382,1.88535,2.05263,0.9185045526958098,80,32,91.85045526958098,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,49,2026-01-01T00:49:00,20.388,kaggle_cycle,3.7422,0.0577,3.4566,4.0894,-1.8102,0.1102,-1.6587,25.889,1.5038,0.6398,0.02533,1.8979,2.05263,0.9246186599630717,80,31,92.46186599630717,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,50,2026-01-01T00:50:00,26.509,kaggle_cycle,3.7427,0.0647,3.4242,4.0735,-1.7499,0.1252,-1.6824,25.7899,1.5581,0.4352,0.02183,1.91247,2.05263,0.9317168705514387,80,30,93.17168705514388,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,51,2026-01-01T00:51:00,22.543,kaggle_cycle,3.7102,0.069,3.4842,4.0712,-1.7566,0.1258,-1.6583,24.5907,1.5345,1.0109,0.02278,1.90886,2.05263,0.9299581512498598,80,29,92.99581512498598,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,52,2026-01-01T00:52:00,24.229,kaggle_cycle,3.733,0.0551,3.4302,4.1668,-1.7746,0.1153,-1.7192,24.6464,1.6506,0.8549,0.01633,1.87664,2.05263,0.9142612160983713,80,28,91.42612160983712,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,53,2026-01-01T00:53:00,27.767,kaggle_cycle,3.6844,0.0529,3.4749,4.163,-1.8163,0.1123,-1.6513,26.2656,1.3006,0.2629,0.02544,1.9008,2.05263,0.9260314815626781,80,27,92.6031481562678,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,54,2026-01-01T00:54:00,26.545,kaggle_cycle,3.7233,0.0534,3.4375,4.1404,-1.8483,0.1073,-1.6552,24.8026,1.6257,0.3671,0.01588,1.89146,2.05263,0.9214812216522217,80,26,92.14812216522216,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,55,2026-01-01T00:55:00,27.592,kaggle_cycle,3.6759,0.068,3.4409,4.1327,-1.7801,0.1347,-1.7334,24.1725,1.4511,0.4491,0.02013,1.86825,2.05263,0.9101737770567515,80,25,91.01737770567514,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,56,2026-01-01T00:56:00,24.779,kaggle_cycle,3.7173,0.052,3.4061,4.1452,-1.8788,0.1233,-1.6512,23.3874,1.5089,0.2065,0.02404,1.88976,2.05263,0.9206530158869353,80,24,92.06530158869353,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,57,2026-01-01T00:57:00,27.614,kaggle_cycle,3.7432,0.0595,3.4337,4.1129,-1.8207,0.1356,-1.6501,26.2674,1.6764,0.7986,0.02068,1.91117,2.05263,0.9310835367309256,80,23,93.10835367309255,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,58,2026-01-01T00:58:00,23.56,kaggle_cycle,3.683,0.052,3.4457,4.1398,-1.764,0.1355,-1.7361,25.4076,1.6476,0.4515,0.02549,1.85273,2.05263,0.9026127455995478,80,22,90.26127455995478,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,59,2026-01-01T00:59:00,23.684,kaggle_cycle,3.7118,0.0632,3.4475,4.1113,-1.8499,0.1394,-1.6542,26.2505,1.3067,0.5242,0.01569,1.89554,2.05263,0.9234689154889093,80,21,92.34689154889094,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,60,2026-01-01T00:00:00,23.255,kaggle_cycle,3.6944,0.0621,3.44,4.1313,-1.867,0.1171,-1.6569,26.7234,1.6947,0.9714,0.02858,1.89244,2.05263,0.9219586579169162,80,20,92.19586579169162,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,61,2026-01-01T00:01:00,22.939,kaggle_cycle,3.6695,0.0529,3.452,4.1272,-1.7429,0.1202,-1.7372,26.1873,1.4205,0.8058,0.02323,1.88539,2.05263,0.918524039890287,80,19,91.8524039890287,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,62,2026-01-01T00:02:00,21.681,kaggle_cycle,3.6946,0.0523,3.4663,4.0941,-1.8461,0.1301,-1.684,23.3577,1.474,0.8442,0.0174,1.89118,2.05263,0.9213448112908804,80,18,92.13448112908804,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,63,2026-01-01T00:03:00,29.026,kaggle_cycle,3.7266,0.0544,3.4258,4.1176,-1.7364,0.1049,-1.7364,25.1382,1.5902,0.2814,0.02538,1.89179,2.05263,0.9216419910066597,80,17,92.16419910066597,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,64,2026-01-01T00:04:00,29.318,kaggle_cycle,3.7266,0.062,3.4644,4.1077,-1.7652,0.1294,-1.7118,25.5684,1.5248,0.9705,0.02713,1.88573,2.05263,0.9186896810433443,80,16,91.86896810433443,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,65,2026-01-01T00:05:00,21.157,kaggle_cycle,3.6588,0.0518,3.4741,4.1637,-1.7609,0.1046,-1.7132,26.4133,1.6816,0.7192,0.01503,1.84419,2.05263,0.898452229578638,80,15,89.8452229578638,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,66,2026-01-01T00:06:00,25.356,kaggle_cycle,3.7347,0.0696,3.432,4.1065,-1.7713,0.1319,-1.698,25.4065,1.3889,0.5558,0.02307,1.83186,2.05263,0.8924453018810014,80,14,89.24453018810013,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,67,2026-01-01T00:07:00,21.447,kaggle_cycle,3.7443,0.0667,3.45,4.1156,-1.7838,0.1058,-1.6835,26.2052,1.5812,0.739,0.01963,1.85316,2.05263,0.902822232940179,80,13,90.28222329401791,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,68,2026-01-01T00:08:00,21.235,kaggle_cycle,3.7497,0.0641,3.4478,4.1529,-1.8008,0.1282,-1.7123,26.9246,1.4333,0.9451,0.01816,1.88232,2.05263,0.917028397714152,80,12,91.7028397714152,good
kaggle::kaggle_demo::KAGGLE_001,kaggle::kaggle_demo::KAGGLE_001,kaggle,kaggle_demo,KAGGLE_001,69,2026-01-01T00:09:00,28.104,kaggle_cycle,3.72,0.0511,3.4865,4.0879,-1.802,0.1157,-1.6516,25.637,1.6394,1.092,0.02322,1.86424,2.05263,0.9082201858103992,80,11,90.82201858103993,good
