battery_id,canonical_battery_id,source,dataset_name,source_battery_id,cycle_number,timestamp,ambient_temperature,source_type,chemistry,form_factor,protocol_id,charge_c_rate,discharge_c_rate,ambient_temp,nominal_capacity,eol_ratio,dataset_license,voltage_mean,voltage_std,voltage_min,voltage_max,current_mean,current_std,current_load_mean,temperature_mean,temperature_std,temperature_rise_rate,internal_resistance,capacity,initial_capacity,capacity_ratio,eol_cycle,RUL,health_score,status
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,3900,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.8037557412483802,0.22267888037816116,2.6999314,4.199934,-0.0027674326597294714,0.33940445089393634,-0.18776152314572567,40.0217395650986,0.27030369781368474,0.06380619731078395,0.0,0.6272534563845893,0.7348189656975843,0.8536163132222914,6100,2200,85.36163132222913,good
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,4000,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.8039112650156324,0.22288073717252335,2.6999714,4.2002144,-0.002825736537792876,0.33932614243740383,-0.1877353872748032,40.056973352970104,0.2709186170783248,0.06398207086806834,0.0,0.6255453630116339,0.7348189656975843,0.8512918041218303,6100,2100,85.12918041218302,good
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,4100,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.804943393642393,0.22177397433430152,2.6998913,4.2001343,-0.002797725600809733,0.3390080715252756,-0.18749874601969793,40.042851905412086,0.27515083629526665,0.0638601891614094,0.0,0.6228376402251105,0.7348189656975843,0.847606919935488,6100,2000,84.7606919935488,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,4200,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.804751669227776,0.22258140880028163,2.6999724,4.1998949,-0.0028720239950327576,0.33916310019619195,-0.18764772234481206,40.05138999020128,0.2689996889862667,0.06365920042165371,0.0,0.6212610971903534,0.7348189656975843,0.8454614349815709,6100,1900,84.5461434981571,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,4300,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.8048192740755193,0.2230250085992277,2.699852,4.199935,-0.0030119567959120126,0.3390377920693928,-0.18763375675362035,40.01833768109873,0.268790449972676,0.06270644337476888,0.0,0.6194430229929924,0.7348189656975843,0.8429872552417556,6100,1800,84.29872552417555,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,4400,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.804994016090686,0.22316693884399563,2.6999724,4.2000551,-0.0030217486506392325,0.33894058149444894,-0.18756626590311737,40.02336333227747,0.2578631448654151,0.0609628201040402,0.0,0.6177299056512805,0.7348189656975843,0.8406559091256608,6100,1700,84.06559091256608,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,4500,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.806081282379421,0.2219211616302668,2.7000926,4.199975,-0.0029656210204619866,0.3386116366476959,-0.18729165697261269,40.00941999664166,0.27849744645819835,0.06502102135415617,0.0,0.6153990389104291,0.7348189656975843,0.8374838805721536,6100,1600,83.74838805721537,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,4600,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.8055623256704982,0.22314461520228288,2.699852,4.199935,-0.003088347362874432,0.33880463665062616,-0.1875105214045229,39.98165289705303,0.2681861028149326,0.06209685217505903,0.0,0.6140380837478976,0.7348189656975843,0.8356317847144487,6100,1500,83.56317847144487,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,4800,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.806026040368063,0.22323105245793332,2.6998186,4.1998615,-0.003154775376649868,0.33866558148777814,-0.18745245849059525,40.01148199344546,0.2715109053460791,0.06205554053147043,0.0,0.6106088167480617,0.7348189656975843,0.8309649658652911,6100,1300,83.09649658652911,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,5000,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.800306734341984,0.22661798864753202,2.7000685,4.2001114,-0.003243889229036501,0.33129174544147133,-0.18164729464709253,39.954908821461444,0.2953991104086441,0.06839171561212996,0.0,0.6022739330873786,0.7348189656975843,0.8196221943123406,6100,1100,81.96221943123406,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,5100,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.800602724740262,0.22831739045328076,2.699908,4.1999507,-0.0043645555056524175,0.3332463424227256,-0.18394387036336268,39.997528118947095,0.27855421434633315,0.06757113305302259,0.0,0.6030496848444927,0.7348189656975843,0.8206778989053456,6100,1000,82.06778989053456,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,5200,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.804859717881306,0.2231069236836191,2.6999824,4.2001452,-0.004148685777380692,0.3330227669839316,-0.18363709810366283,40.147955998345346,0.3054108100945338,0.07277852688141184,0.0,0.6020835934876215,0.7348189656975843,0.8193631650702519,6100,900,81.93631650702518,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,5300,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.8027111815885406,0.2271594636778737,2.6999424,4.199945,-0.0044768126259164985,0.33448632595077776,-0.18501857645337083,40.14954898784845,0.2872564482054899,0.067875743041612,0.0,0.6003916795019693,0.7348189656975843,0.8170606741648272,6100,800,81.70606741648272,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,5400,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.8024670535334906,0.22805933906911577,2.6998622,4.199945,-0.004490358641467324,0.33481057617836574,-0.18529169342568289,40.16649136614783,0.27599793069668555,0.06524664548025304,0.0,0.5991830281673992,0.7348189656975843,0.8154158454505566,6100,700,81.54158454505566,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,5500,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.8069490707924274,0.2221839194777894,2.7000628,4.2000651,-0.004495216569575259,0.33404039017681153,-0.1846906155230378,40.18329370447894,0.31448389918462116,0.07460387607697436,0.0,0.5969699466981047,0.7348189656975843,0.8124041084478328,6100,600,81.24041084478328,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,5600,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.8042597364331874,0.22676966017867944,2.7000227,4.2000651,-0.004527059721292474,0.33528963614746443,-0.18570163755593586,40.19252902566293,0.285185792851385,0.06812407249349745,0.0,0.594692353235511,0.7348189656975843,0.8093045784017738,6100,500,80.93045784017738,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,5700,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.803737659919631,0.22786770787013555,2.6999023,4.2001052,-0.004562906556856457,0.33532455628017777,-0.18575198016141964,40.19684681872302,0.28286538183819193,0.06585844060891091,0.0,0.5935836201379675,0.7348189656975843,0.8077957263588887,6100,400,80.77957263588887,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,5800,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.8044343621002352,0.22720181763068717,2.6998622,4.2000651,-0.004507602022282947,0.3350922182844013,-0.18555341788116564,40.20750999828339,0.30326828926622906,0.0692395454184455,0.0,0.591852146886817,0.7348189656975843,0.8054394000635995,6100,300,80.54394000635995,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,5900,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.8037795783476205,0.22866152572383422,2.6999424,4.2000651,-0.0046141998631307815,0.33532920706311437,-0.1858083697146782,40.21308665660914,0.2767048194221292,0.06786668552359193,0.0,0.5899116631275526,0.7348189656975843,0.8027986356714852,6100,200,80.27986356714852,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,6000,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.8038846019939165,0.2288751571476176,2.7001028,4.2000251,-0.004656195352599596,0.33531397333126206,-0.18583583848381227,40.186198940257604,0.2800830696794573,0.06565679850847472,0.0,0.5881190086135881,0.7348189656975843,0.8003590490553959,6100,100,80.0359049055396,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,6100,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.8070095177832233,0.22517569489223502,2.699995,4.2001181,-0.004743785986459839,0.3342339185674229,-0.18504908007374393,40.221306223751185,0.31259715161216184,0.07512913811638741,0.0,0.5864155494033669,0.7348189656975843,0.7980408464915792,6100,0,79.80408464915793,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,6200,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.804638629367356,0.22853413912180245,2.7000353,4.1999578,-0.004709059646185204,0.3354155781739352,-0.1859623621117773,40.1823594979239,0.2894158928580636,0.06843945160137364,0.0,0.5849457641390305,0.7348189656975843,0.7960406459892132,6100,0,79.60406459892133,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,6300,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.804540445946765,0.22895323587116811,2.6998749,4.2001181,-0.004723816284764539,0.3353603879434313,-0.18593725242920212,40.18922459622885,0.27090972738220365,0.063773165499458,0.0,0.583165795402726,0.7348189656975843,0.7936183231867324,6100,0,79.36183231867324,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,6400,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.8089679004028887,0.22355138537613695,2.6998749,4.200038,-0.004887927715242224,0.3340327546733355,-0.1849926074461686,40.250038345115925,0.3135197946508883,0.07491120482934947,0.0,0.5817874110895004,0.7348189656975843,0.791742508356726,6100,0,79.1742508356726,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,6500,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.8056953326361906,0.22808062043336455,2.699955,4.1999178,-0.004802956533493007,0.3354516715102409,-0.18607931895664412,40.24221676887619,0.27786125969216524,0.06743873852147655,0.0,0.5794991336915785,0.7348189656975843,0.7886284387630682,6100,0,78.86284387630683,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,6600,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.805520071751347,0.228788166733159,2.7001956,4.200038,-0.004819534559065189,0.33540843172089974,-0.18605270267402518,40.25087117287915,0.2693213118127399,0.06398519889520182,0.0,0.5774754452387627,0.7348189656975843,0.7858744428167406,6100,0,78.58744428167405,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,6700,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.811134686991808,0.22020577822510104,2.7000074,4.1999302,-0.004328411325336281,0.3346993636297273,-0.18515647390882006,40.24825622632883,0.3112837453016656,0.07515496314395922,0.0,0.5796603403036652,0.7348189656975843,0.7888478215221042,6100,0,78.88478215221042,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,6800,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.8079141474950204,0.22549523547363265,2.7000074,4.2000504,-0.004708988356447139,0.33591981647714436,-0.18640790347262456,40.23863462459782,0.2934671139445334,0.07072249115863834,0.0,0.5759044268112242,0.7348189656975843,0.7837364761870319,6100,0,78.37364761870319,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,6900,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.8073159171540563,0.22680530119435402,2.6998072,4.1998897,-0.004753328865402893,0.3358655029019939,-0.18638195213986455,40.24635835026707,0.28064163118376134,0.06476006054134767,0.0,0.5741418683123576,0.7348189656975843,0.781337846618192,6100,0,78.13378466181919,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,7000,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.8129481016101012,0.2202850581278262,2.6999273,4.1999702,-0.00495703166151959,0.3346221422468849,-0.1855581137466656,40.21145695231476,0.31979373545955875,0.07739729650905261,0.0,0.5720782703231693,0.7348189656975843,0.7785295386055793,6100,0,77.85295386055793,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,7100,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.809996863182364,0.22364649996476849,2.6998873,4.2000103,-0.0048595999273606085,0.3353585356547558,-0.18607861993733454,40.24164248022161,0.29264647079827505,0.0702448306415874,0.0,0.5696411781928693,0.7348189656975843,0.7752129501068238,6100,0,77.52129501068238,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,7200,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.808108455807002,0.2264704779117955,2.7000475,4.2000103,-0.005000222499576254,0.33575196725218903,-0.18647029040235585,40.27396489173977,0.2854072002655667,0.06915735813689675,0.0,0.5684382798825413,0.7348189656975843,0.7735759505647855,6100,0,77.35759505647854,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,7300,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.807179062181028,0.22729905809911213,2.7001278,4.1999302,-0.005024737238176201,0.33561605963044416,-0.18639754694537117,40.240980885286596,0.29113895001419493,0.06825352253869411,0.0,0.5689953193436108,0.7348189656975843,0.774334014097537,6100,0,77.4334014097537,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,7400,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.798014065028879,0.22193861103901327,2.7000475,4.1999702,-0.002741445740201396,0.32295562282418044,-0.17763527730103326,40.23812827775141,0.27080394320264056,0.06611138866658875,0.0,0.5533350782432573,0.7348189656975843,0.7530223144389867,6100,0,75.30223144389868,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,7500,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.8045758429366394,0.22857705679892035,2.6998472,4.1998496,-0.005136779401280532,0.3352651790654269,-0.1861860794813845,40.22652283467015,0.2628472521448089,0.0633940180225703,0.0,0.5753084837284631,0.7348189656975843,0.7829254695165722,6100,0,78.29254695165722,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,7600,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.8050034869672733,0.228721088712794,2.6999273,4.2000904,-0.005173355176614362,0.3352561936955371,-0.18620866712351714,40.249600732004176,0.26169703304076086,0.06382706011775657,0.0,0.5714185320188989,0.7348189656975843,0.7776317143317542,6100,0,77.76317143317542,warning
oxford::oxford_degradation_1::Cell2,oxford::oxford_degradation_1::Cell2,oxford,oxford_degradation_1,Cell2,7700,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.7348189656975843,0.8,Oxford ORA repository,3.805383561074035,0.22706930675020331,2.7000475,4.2000103,-0.005349801287945036,0.3324711906656365,-0.18418555172727116,40.26056919326386,0.29982729741642816,0.07052145379476082,0.0,0.5672358392533011,0.7348189656975843,0.7719395738715157,6100,0,77.19395738715157,warning
oxford::oxford_degradation_1::Cell3,oxford::oxford_degradation_1::Cell3,oxford,oxford_degradation_1,Cell3,0,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.735119595112905,0.8,Oxford ORA repository,3.7794980158979072,0.23689727144647266,2.6998932,4.1999931,-0.0015944017969964656,0.340819557871619,-0.17993922540337895,40.056911710084776,0.13893399201766993,0.03073502379489193,0.0,0.735119595112905,0.735119595112905,1.0,7000,7000,100.0,good
oxford::oxford_degradation_1::Cell3,oxford::oxford_degradation_1::Cell3,oxford,oxford_degradation_1,Cell3,100,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.735119595112905,0.8,Oxford ORA repository,3.7802381741084763,0.2368157240112594,2.6999333,4.1999531,-0.0016584549307940605,0.3400109257456654,-0.1790930279536511,40.03538557472672,0.13410077447096183,0.030584311647025922,0.0,0.7299765104086131,0.735119595112905,0.9930037442363348,7000,6900,99.30037442363347,good
oxford::oxford_degradation_1::Cell3,oxford::oxford_degradation_1::Cell3,oxford,oxford_degradation_1,Cell3,200,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.735119595112905,0.8,Oxford ORA repository,3.7808873697006096,0.23661002892059485,2.7000134,4.2001538,-0.0017952265355833795,0.339957545052897,-0.17878425736022466,40.050469456562865,0.12773311723992495,0.03078045078300447,0.0,0.7283491310259461,0.735119595112905,0.9907899828382087,7000,6800,99.07899828382088,good
oxford::oxford_degradation_1::Cell3,oxford::oxford_degradation_1::Cell3,oxford,oxford_degradation_1,Cell3,300,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.735119595112905,0.8,Oxford ORA repository,3.7816016954143397,0.23608390446731553,2.6997411,4.1998014,-0.0017517446777377001,0.3402796053678138,-0.17934621074096638,40.03315963064151,0.14161556523759375,0.03258368379067821,0.0,0.7233395661811282,0.735119595112905,0.9839753571934542,7000,6700,98.39753571934541,good
oxford::oxford_degradation_1::Cell3,oxford::oxford_degradation_1::Cell3,oxford,oxford_degradation_1,Cell3,400,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.735119595112905,0.8,Oxford ORA repository,3.7822726885169353,0.23574725689181955,2.6999819,4.1998816,-0.0018338620775957776,0.3399920565195003,-0.17875187693744368,40.03896441417265,0.13499897066090782,0.03337100105740223,0.0,0.7213259241212694,0.735119595112905,0.9812361538403597,7000,6600,98.12361538403597,good
oxford::oxford_degradation_1::Cell3,oxford::oxford_degradation_1::Cell3,oxford,oxford_degradation_1,Cell3,500,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.735119595112905,0.8,Oxford ORA repository,3.7829582303671456,0.23540958932004316,2.700022,4.2000017,-0.0018695660958310707,0.33992732415203725,-0.17858361411413803,40.045780332379444,0.13313593308087596,0.032187399943405214,0.0,0.7186961010738854,0.735119595112905,0.9776587453957104,7000,6500,97.76587453957104,good
oxford::oxford_degradation_1::Cell3,oxford::oxford_degradation_1::Cell3,oxford,oxford_degradation_1,Cell3,600,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.735119595112905,0.8,Oxford ORA repository,3.7835089197101714,0.23508031731140344,2.7002225,4.1999617,-0.0018590329763116787,0.3399188782912272,-0.1786735950920312,40.03253182726467,0.13027274896474356,0.03133739099140606,0.0,0.7152562658958657,0.735119595112905,0.9729794589219342,7000,6400,97.29794589219341,good
oxford::oxford_degradation_1::Cell3,oxford::oxford_degradation_1::Cell3,oxford,oxford_degradation_1,Cell3,700,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.735119595112905,0.8,Oxford ORA repository,3.7845805744273284,0.23459733321795315,2.6999826,4.2000427,-0.0018763765744531434,0.34049710209556394,-0.1880710927638848,40.057202445161884,0.13775233931528966,0.032866984081538195,0.0,0.7127312200728216,0.735119595112905,0.9695445813321779,7000,6300,96.9544581332178,good
oxford::oxford_degradation_1::Cell3,oxford::oxford_degradation_1::Cell3,oxford,oxford_degradation_1,Cell3,800,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.735119595112905,0.8,Oxford ORA repository,3.7851071433108046,0.23432057237878595,2.6999826,4.2000427,-0.001949249919037289,0.3403514359643586,-0.1879463041791647,40.06698814955405,0.13661548025417983,0.03264895807617633,0.0,0.7104664059106038,0.735119595112905,0.9664637028230559,7000,6200,96.6463702823056,good
oxford::oxford_degradation_1::Cell3,oxford::oxford_degradation_1::Cell3,oxford,oxford_degradation_1,Cell3,900,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.735119595112905,0.8,Oxford ORA repository,3.7856644794704244,0.23391083260991946,2.7001431,4.1999626,-0.001957218619712221,0.3403385506185728,-0.18792582017402432,40.077055194022925,0.13705025091398101,0.0334297857620047,0.0,0.7080875582106968,0.735119595112905,0.9632277018842677,7000,6100,96.32277018842676,good
oxford::oxford_degradation_1::Cell3,oxford::oxford_degradation_1::Cell3,oxford,oxford_degradation_1,Cell3,1000,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.735119595112905,0.8,Oxford ORA repository,3.786148453702495,0.2336154157244134,2.6999426,4.1999226,-0.001986432991344069,0.34032576877327164,-0.18792774199328507,40.05755802482832,0.13537934075702068,0.03421507536718201,0.0,0.705712665031072,0.735119595112905,0.959997080369873,7000,6000,95.9997080369873,good
oxford::oxford_degradation_1::Cell3,oxford::oxford_degradation_1::Cell3,oxford,oxford_degradation_1,Cell3,1100,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.735119595112905,0.8,Oxford ORA repository,3.7866012207761846,0.23339874710988479,2.7000227,4.2000427,-0.0020157022533258324,0.3403229601261662,-0.187937883538762,40.09270043167082,0.13758144801413805,0.032641422440336854,0.0,0.7035005370207552,0.735119595112905,0.9569878720382994,7000,5900,95.69878720382994,good
oxford::oxford_degradation_1::Cell3,oxford::oxford_degradation_1::Cell3,oxford,oxford_degradation_1,Cell3,1200,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.735119595112905,0.8,Oxford ORA repository,3.7871424729433847,0.2329642479705666,2.7000227,4.1999626,-0.002021708117604212,0.3402908014529417,-0.18791722850900666,40.06959209493275,0.13659244161574174,0.03241606035363746,0.0,0.701143349439916,0.735119595112905,0.953781335854922,7000,5800,95.3781335854922,good
oxford::oxford_degradation_1::Cell3,oxford::oxford_degradation_1::Cell3,oxford,oxford_degradation_1,Cell3,1300,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.735119595112905,0.8,Oxford ORA repository,3.7875830385600397,0.23275068892787623,2.6998222,4.1999626,-0.00205385377205977,0.3402779783050438,-0.18792538337546144,40.060637401983556,0.14026846116345307,0.03320371913153609,0.0,0.6987688879868993,0.735119595112905,0.9505513016281075,7000,5700,95.05513016281076,good
oxford::oxford_degradation_1::Cell3,oxford::oxford_degradation_1::Cell3,oxford,oxford_degradation_1,Cell3,1400,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.735119595112905,0.8,Oxford ORA repository,3.7881056933345936,0.23236276847755305,2.6999025,4.199842,-0.002085085976535684,0.34025513279694564,-0.18792489110327518,40.08897003546903,0.12773560035419695,0.032303028789112564,0.0,0.6963041073638747,0.735119595112905,0.9471984041684146,7000,5600,94.71984041684146,good
oxford::oxford_degradation_1::Cell3,oxford::oxford_degradation_1::Cell3,oxford,oxford_degradation_1,Cell3,1600,,0.0,oxford_cycle,Li-ion,pouch,oxford_degradation_1,1.0,1.0,25.0,0.735119595112905,0.8,Oxford ORA repository,3.7892156523995433,0.2314772559709699,2.6999369,4.1999569,-0.002084299058377624,0.34032156017511955,-0.18799921808189093,40.121415677966105,0.1436588798605967,0.0356336090710267,0.0,0.6909167250320315,0.735119595112905,0.9398698247540462,7000,5400,93.98698247540463,good
